"","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"1",31,1,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",1,"stim/objects/Instruments/flute.png",3,"left","",NA,0,0,1
"2",31,2,0.9,"stim/14.jpeg",1,4,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/glass2.png",3,"right","",NA,0,0,1
"3",31,3,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",1,"stim/objects/Instruments/flute.png",2,"left","left",0.777999878,1,1,1
"4",31,4,0.7,"stim/62.jpeg",6,2,2,NA,"Instruments",1,"stim/objects/Instruments/electricdrumset2.png",3,"left","right",0.671999931,0,0,1
"5",31,5,0.9,"stim/21.jpeg",2,1,3,NA,"Instruments",1,"stim/objects/Instruments/guitarcase2.png",2,"left","left",0.582999945,1,1,1
"6",31,6,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",1,"stim/objects/Instruments/flutetrans.png",1,"left","left",0.687999964,1,1,1
"7",31,7,0.7,"stim/54.jpeg",5,4,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/handvacuum.png",3,"right","right",0.777000189,1,1,1
"8",31,8,0.9,"stim/23.jpeg",2,3,3,NA,"Instruments",1,"stim/objects/Instruments/harp2.png",4,"left","left",0.549999952,1,1,1
"9",31,9,0.5,"stim/33.jpeg",3,3,1,NA,"Instruments",1,"stim/objects/Instruments/electricguitar.png",4,"left","right",0.600999832,0,0,1
"10",31,10,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",1,"stim/objects/Instruments/flutetrans.png",2,"left","right",0.634000063,0,0,1
"11",31,11,0.5,"stim/31.jpeg",3,1,1,NA,"Instruments",1,"stim/objects/Instruments/drums.png",2,"left","left",0.643000126,1,1,1
"12",31,12,0.5,"stim/43.jpeg",4,3,1,NA,"Instruments",1,"stim/objects/Instruments/gong.png",4,"left","left",0.755000114,1,1,1
"13",31,13,0.7,"stim/64.jpeg",6,4,2,NA,"Instruments",1,"stim/objects/Instruments/flute2.png",4,"left","right",0.823999882,0,0,1
"14",31,14,0.7,"stim/61.jpeg",6,1,2,NA,"Instruments",1,"stim/objects/Instruments/drums2.png",4,"left","left",0.661999941,1,1,1
