"","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"1",38,1,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/safetypin2.png",1,"right","",NA,0,0,1
"2",38,2,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/recyclingbin.png",2,"right","",NA,0,0,1
"3",38,3,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,"stim/objects/Instruments/panflute2.png",2,"left","left",0.542000055,1,1,1
"4",38,4,0.7,"stim/32.jpeg",3,2,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/teapot.png",1,"right","right",0.407999992,1,1,1
"5",38,5,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,"stim/objects/Instruments/panflute2.png",1,"left","right",0.383000135,0,0,1
"6",38,6,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/safetypin2.png",4,"right","right",0.467000008,1,1,1
"7",38,7,0.3,"stim/42.jpeg",4,2,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/remote2.png",2,"right","left",0.46600008,0,0,1
"8",38,8,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",1,"stim/objects/Instruments/timbal.png",3,"left","left",0.526000023,1,1,1
"9",38,9,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/recyclingbin.png",1,"right","left",0.583000183,0,0,1
"10",38,10,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",1,"stim/objects/Instruments/tambourine.png",4,"left","left",0.496000051,1,1,1
"11",38,11,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/safetypin.png",4,"right","left",0.511999846,0,0,1
"12",38,12,0.7,"stim/33.jpeg",3,3,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/thermometer.png",2,"right","right",0.450000048,1,1,1
"13",38,13,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/safetypin2.png",4,"right","right",0.45600009,1,1,1
"14",38,14,0.7,"stim/33.jpeg",3,3,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/thermometer.png",1,"right","right",0.497000217,1,1,1
"15",38,15,0.7,"stim/31.jpeg",3,1,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle.png",3,"right","right",0.532999992,1,1,1
"16",38,16,0.9,"stim/61.jpeg",6,1,3,NA,"Instruments",1,"stim/objects/Instruments/triangle2.png",2,"left","left",0.483999968,1,1,1
"17",38,17,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/sponge2.png",1,"right","right",0.486000061,1,1,1
"18",38,18,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/sponge2.png",3,"right","right",0.598999977,1,1,1
"19",38,19,0.9,"stim/51.jpeg",5,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/safetypin2.png",4,"right","right",0.454999924,1,1,1
"20",38,20,0.9,"stim/62.jpeg",6,2,3,NA,"Instruments",1,"stim/objects/Instruments/trombone2.png",1,"left","left",0.486000061,1,1,1
"21",38,21,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,"stim/objects/Instruments/tuba2.png",2,"left","left",0.47300005,1,1,1
"22",38,22,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/safetypin.png",3,"right","left",0.523999929,0,0,1
"23",38,23,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/remote.png",2,"right","left",0.629999876,0,0,1
"24",38,24,0.9,"stim/53.jpeg",5,3,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/scale2.png",1,"right","right",0.457000017,1,1,1
"25",38,25,0.9,"stim/62.jpeg",6,2,3,NA,"Instruments",1,"stim/objects/Instruments/trombone2.png",1,"left","left",0.463000059,1,1,1
"26",38,26,0.3,"stim/44.jpeg",4,4,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/rug2.png",1,"right","left",0.657000065,0,0,1
"27",38,27,0.7,"stim/32.jpeg",3,2,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/teapot.png",4,"right","right",0.551000118,1,1,1
"28",38,28,0.3,"stim/43.jpeg",4,3,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/rubbergloves2.png",3,"right","left",0.554000139,0,0,1
"29",38,29,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/remote.png",2,"right","left",0.825999975,0,0,1
"30",38,30,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/sponge.png",2,"right","left",0.576000214,0,0,1
"31",38,31,0.1,"stim/63.jpeg",6,3,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/thermometer2.png",4,"right","left",0.499000072,0,0,1
"32",38,32,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/rug.png",2,"right","left",0.756999969,0,0,1
"33",38,33,0.5,"stim/13.jpeg",1,3,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/rubbergloves.png",3,"right","",NA,0,0,1
"34",38,34,0.1,"stim/62.jpeg",6,2,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/teapot2.png",1,"right","left",0.502000093,0,0,1
"35",38,35,0.7,"stim/43.jpeg",4,3,2,NA,"Instruments",1,"stim/objects/Instruments/record2.png",4,"left","right",0.855999947,0,0,1
"36",38,36,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,"stim/objects/Instruments/panflute2.png",1,"left","left",0.483999968,1,1,1
"37",38,37,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/saw2.png",4,"right","right",0.536000013,1,1,1
"38",38,38,0.9,"stim/63.jpeg",6,3,3,NA,"Instruments",1,"stim/objects/Instruments/trumpet2.png",3,"left","left",0.494999886,1,1,1
"39",38,39,0.9,"stim/52.jpeg",5,2,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/saw2.png",4,"right","right",0.486000061,1,1,1
"40",38,40,0.7,"stim/44.jpeg",4,4,2,NA,"Instruments",1,"stim/objects/Instruments/record_player2.png",2,"left","left",0.493999958,1,1,1
"41",38,41,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",1,"stim/objects/Instruments/timbal.png",4,"left","left",0.730999947,1,1,1
"42",38,42,0.7,"stim/41.jpeg",4,1,2,NA,"Instruments",1,"stim/objects/Instruments/panflute2.png",2,"left","left",0.542000055,1,1,1
"43",38,43,0.9,"stim/61.jpeg",6,1,3,NA,"Instruments",1,"stim/objects/Instruments/triangle2.png",2,"left","left",0.436000109,1,1,1
"44",38,44,0.9,"stim/53.jpeg",5,3,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/scale2.png",2,"right","right",0.411999941,1,1,1
"45",38,45,0.3,"stim/34.jpeg",3,4,2,NA,"Instruments",1,"stim/objects/Instruments/tuba.png",3,"left","right",0.578999996,0,0,1
"46",38,46,0.7,"stim/42.jpeg",4,2,2,NA,"Instruments",1,"stim/objects/Instruments/pipepiano2.png",1,"left","left",0.383000135,1,1,1
"47",38,47,0.9,"stim/64.jpeg",6,4,3,NA,"Instruments",1,"stim/objects/Instruments/tuba2.png",3,"left","left",0.470999956,1,1,1
"48",38,48,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/sponge2.png",2,"right","right",0.463000059,1,1,1
"49",38,49,0.9,"stim/54.jpeg",5,4,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/sponge2.png",4,"right","right",0.440000057,1,1,1
"50",38,50,0.5,"stim/13.jpeg",1,3,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/rubbergloves.png",3,"right","left",0.580999851,0,0,1
"51",38,51,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/rug.png",4,"right","right",0.530999899,1,1,1
"52",38,52,0.7,"stim/34.jpeg",3,4,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/thread.png",2,"right","right",0.541000128,1,1,1
"53",38,53,0.7,"stim/31.jpeg",3,1,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle.png",3,"right","right",0.6650002,1,1,1
"54",38,54,0.7,"stim/34.jpeg",3,4,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/thread.png",4,"right","right",0.630999804,1,1,1
"55",38,55,0.9,"stim/61.jpeg",6,1,3,NA,"Instruments",1,"stim/objects/Instruments/triangle2.png",2,"left","left",0.502000093,1,1,1
"56",38,56,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/recyclingbin.png",2,"right","left",0.710000038,0,0,1
"57",38,57,0.9,"stim/62.jpeg",6,2,3,NA,"Instruments",1,"stim/objects/Instruments/trombone2.png",4,"left","left",0.486000061,1,1,1
"58",38,58,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",1,"stim/objects/Instruments/record.png",1,"left","right",0.529000044,0,0,1
"59",38,59,0.3,"stim/43.jpeg",4,3,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/rubbergloves2.png",4,"right","left",0.602999926,0,0,1
"60",38,60,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/scale.png",2,"right","left",0.5,0,0,1
"61",38,61,0.7,"stim/31.jpeg",3,1,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle.png",2,"right","right",0.628999949,1,1,1
"62",38,62,0.3,"stim/32.jpeg",3,2,2,NA,"Instruments",1,"stim/objects/Instruments/trombone.png",2,"left","right",0.47300005,0,0,1
