"","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"1",32,1,0.3,"stim/21.jpeg",2,1,2,NA,"Instruments",2,"stim/objects/Instruments/keyboard2.png",4,"right","",NA,0,0,1
"2",32,2,0.5,"stim/51.jpeg",5,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/iron.png",1,"left","left",0.546999931,1,1,1
"3",32,3,0.3,"stim/14.jpeg",1,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug.png",2,"left","left",0.529000044,1,1,1
"4",32,4,0.3,"stim/23.jpeg",2,3,2,NA,"Instruments",2,"stim/objects/Instruments/maraca2.png",2,"right","right",0.438999891,1,1,1
"5",32,5,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",4,"right","right",0.628999949,1,1,1
"6",32,6,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",2,"right","left",0.638000011,0,0,1
"7",32,7,0.9,"stim/32.jpeg",3,2,3,NA,"Instruments",2,"stim/objects/Instruments/musicsheet2.png",4,"right","right",0.47300005,1,1,1
"8",32,8,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",4,"right","right",0.502999783,1,1,1
"9",32,9,0.5,"stim/54.jpeg",5,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/knife.png",1,"left","left",0.613999844,1,1,1
"10",32,10,0.7,"stim/11.jpeg",1,1,2,NA,"Instruments",2,"stim/objects/Instruments/panflute.png",1,"right","left",0.625,0,0,1
"11",32,11,0.9,"stim/42.jpeg",4,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/remote2.png",1,"left","left",0.676999807,1,1,1
"12",32,12,0.5,"stim/53.jpeg",5,3,1,NA,"Instruments",2,"stim/objects/Instruments/maraca.png",2,"right","left",0.792999983,0,0,1
"13",32,13,0.7,"stim/13.jpeg",1,3,2,NA,"Instruments",2,"stim/objects/Instruments/record.png",4,"right","",NA,0,0,1
"14",32,14,0.5,"stim/63.jpeg",6,3,1,NA,"Instruments",2,"stim/objects/Instruments/musicstand.png",4,"right","right",0.928999901,1,1,1
"15",32,15,0.3,"stim/14.jpeg",1,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/rug.png",3,"left","left",0.542000055,1,1,1
"16",32,16,0.9,"stim/33.jpeg",3,3,3,NA,"Instruments",2,"stim/objects/Instruments/musicstand2.png",2,"right","right",0.44900012,1,1,1
"17",32,17,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",3,"left","left",0.59800005,1,1,1
"18",32,18,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",1,"left","left",0.624000072,1,1,1
"19",32,19,0.5,"stim/52.jpeg",5,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard.png",2,"left","left",0.470000029,1,1,1
"20",32,20,0.5,"stim/53.jpeg",5,3,1,NA,"Instruments",2,"stim/objects/Instruments/maraca.png",2,"right","left",0.638999939,0,0,1
"21",32,21,0.5,"stim/62.jpeg",6,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/match.png",3,"left","left",0.736000061,1,1,1
"22",32,22,0.5,"stim/63.jpeg",6,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/pan.png",4,"left","right",0.529999971,0,0,1
