id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,left,1.404000044,4,1.247999907,0,3,8.204999924,0,4,1.40199995,1,0,200,95,1,199,3,2,0.1,1,stim/objects/Instruments/trumpet2.png,stim/64.jpeg,6,stim/6.png,4,4,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.803999901,3,1.729000092,0,1,2.792999744,0,4,1.812999725,1,0,200,31,1,199,2,2,0.7,1,stim/objects/Instruments/tuba.png,stim/33.jpeg,3,stim/3.png,3,4,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,2.61899972,,,0,,,0,,,1,0,200,109,1,199,0,1,0,2,stim/objects/HouseObjects/hairdryer3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.034999847,,,0,,,0,,,1,0,200,107,1,199,0,1,0,2,stim/objects/HouseObjects/glass3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.604999781,3,2.665999889,0,3,6.490999937,0,3,3.129999876,1,0,200,69,1,199,3,1,0.1,1,stim/objects/HouseObjects/safetypin2.png,stim/52.jpeg,5,stim/5.png,2,4,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.641000032,,,0,,,0,,,1,0,200,160,1,199,0,1,0,2,stim/objects/HouseObjects/thermometer3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.088999748,,,0,,,0,,,1,0,200,128,1,199,0,1,0,2,stim/objects/HouseObjects/pan3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.006999969,,,0,,,0,,,1,0,200,166,1,199,0,1,0,2,stim/objects/HouseObjects/cushion4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,0.90199995,,,0,,,0,,,1,0,200,185,1,199,0,1,0,2,stim/objects/HouseObjects/handbrush4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,0.967999935,,,0,,,0,,,1,0,200,121,1,199,0,1,0,2,stim/objects/HouseObjects/handvacuum3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.003000021,,,0,,,0,,,1,0,200,178,1,199,0,2,0,2,stim/objects/Instruments/flute4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,0.82400012,,,0,,,0,,,1,0,200,157,1,199,0,2,0,2,stim/objects/Instruments/timbal3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.03399992,3,3.145999908,0,4,2.755000114,0,4,7.530999899,1,0,200,24,1,199,2,1,0.3,1,stim/objects/HouseObjects/wateringcan.png,stim/31.jpeg,3,stim/3.png,1,1,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.938999891,,,0,,,0,,,1,0,200,194,1,199,0,2,0,2,stim/objects/Instruments/harmonica4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,2.485999823,1,2.681999922,0,1,3.808999777,0,2,3.046999931,1,0,200,72,1,199,3,2,0.9,1,stim/objects/Instruments/musicsheet2.png,stim/51.jpeg,5,stim/5.png,1,3,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.75999999,,,0,,,0,,,1,0,200,172,1,199,0,2,0,2,stim/objects/Instruments/violin3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.21999979,,,0,,,0,,,1,0,200,132,1,199,0,2,0,2,stim/objects/Instruments/keyboard3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,0.91899991,3,1.477999926,0,4,4.537999868,0,1,2.234999895,1,0,200,52,1,199,2,2,0.3,1,stim/objects/Instruments/grandpiano2.png,stim/44.jpeg,4,stim/4.png,4,4,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.475999832,3,2.367000103,0,1,3.026000023,0,1,0.986999989,1,0,200,39,1,199,2,2,0.7,1,stim/objects/Instruments/flutetrans2.png,stim/33.jpeg,3,stim/3.png,3,1,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.855999947,2,1.651000023,0,4,1.902999878,0,1,2.368000031,1,0,200,66,1,199,3,1,0.1,1,stim/objects/HouseObjects/remote2.png,stim/53.jpeg,5,stim/5.png,3,1,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.194000006,3,3.381999731,0,1,7.612999916,0,1,2.477999926,1,0,200,85,1,199,3,1,0.9,1,stim/objects/HouseObjects/thermometer2.png,stim/62.jpeg,6,stim/6.png,2,2,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.592000008,3,2.532000065,0,4,1.286999941,0,2,1.605000019,1,0,200,75,1,199,3,2,0.9,1,stim/objects/Instruments/panflute2.png,stim/54.jpeg,5,stim/5.png,4,3,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.315000057,2,4.181999922,0,2,2.93599987,0,3,2.08100009,1,0,200,99,1,199,3,2,0.1,1,stim/objects/Instruments/xylophone2.png,stim/64.jpeg,6,stim/6.png,4,4,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.322999954,2,5.715999842,0,1,7.039999962,0,2,30.3829999,1,0,200,1,1,199,1,1,0.5,1,stim/objects/HouseObjects/remote.png,stim/14.jpeg,1,stim/1.png,4,1,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.203999996,,,0,,,0,,,1,0,200,176,1,199,0,2,0,2,stim/objects/Instruments/electricdrumset4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,3.250999928,2,3.584000111,0,2,2.628999949,0,3,1.73300004,1,0,200,50,1,199,2,2,0.3,1,stim/objects/Instruments/frenchhorn2.png,stim/42.jpeg,4,stim/4.png,2,1,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.246999979,,,0,,,0,,,1,0,200,169,1,199,0,1,0,2,stim/objects/HouseObjects/dustpan4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.487999916,3,1.3349998,0,3,2.460000038,0,1,1.297999859,1,0,200,47,1,199,2,1,0.7,1,stim/objects/HouseObjects/iron2.png,stim/43.jpeg,4,stim/4.png,3,2,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,2.822000027,1,1.980000019,0,3,3.859999895,0,4,1.296999931,1,0,200,17,1,199,1,2,0.5,1,stim/objects/Instruments/timbal.png,stim/22.jpeg,2,stim/2.png,2,2,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.082000017,,,0,,,0,,,1,0,200,100,1,199,0,1,0,2,stim/objects/HouseObjects/coffee3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.003999949,3,1.579999924,0,2,2.444999933,0,2,1.495999813,1,0,200,18,1,199,1,2,0.5,1,stim/objects/Instruments/triangle.png,stim/23.jpeg,2,stim/2.png,3,2,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,1.789000034,,,0,,,0,,,1,0,200,143,1,199,0,1,0,2,stim/objects/HouseObjects/rug3.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,right,0.901000023,,,0,,,0,,,1,0,200,168,1,199,0,1,0,2,stim/objects/HouseObjects/doormat4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.419999838,2,1.512999773,0,3,4.669999838,0,4,4.215999842,1,0,200,92,1,199,3,2,0.1,1,stim/objects/Instruments/timbal2.png,stim/61.jpeg,6,stim/6.png,1,2,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
1,left,1.611000061,,,0,,,0,,,1,0,200,198,1,199,0,2,0,2,stim/objects/Instruments/laud4.png,,0,stim/0.png,0,0,65,2021-04-02_09h04.03.275,premup-three_ses-02_part-03_label-phase3,3.2.4,MacIntel,60
